Last name,First name,MI/name,Regiment,Company,Place of birth,Enlistment date,Enlistment location,Residence,Age,Occupation,Marital status,Complexion,Wounded,Died in service,Muster out date,Sign name,Substitue,Substitute for,Box,Folder,Notes
Warren,Henry,,29,A.,"Farmington, Connecticut",11/20/1863,New Haven,New Haven,40,Farmer,,Black,,,,false,false,,2,6,
Warren,Nelson,,29,E.,"Winsted, Connecticut",12/22/1863,Bridgeport,,25,Laborer,Married,Black,,,,false,false,,2,6,
Warner,Samuel,,30,D.,Virginia,2/11/1864,Hartford,Windsor,19,Farmer,Unmarried,Black,,,,false,false,,2,6,
Washington,Charles,H.,30,F.,"Washington, Connecticut",3/28/1864,New Haven,Chatham,26,Farmer,,Black,,,,false,false,,2,6,
Washington,Dennis,,29,,"Fortress Monroe, Virginia",6/13/1864,New Haven,Orange,20,Waiter,,Black,,,,false,false,,2,6,
Washington,George,,30,C.,"Madison County, Mississippi",1/18/1864,Norwich,,21,Cook,,Colored,,,,false,false,,2,6,
Washington,George,H.,29,,Massachusetts,12/15/1864,Bridgeport,,22,Waiter,Single,Black,,,,true,false,,2,6,
Washington,William,A.,29,F.,"Cumberland County, Pennsylvania",12/23/1863,Norwich,,20,Laborer,,Colored,,,,true,false,,2,6,
Waterman,William,,30,B.,"North Providence, Rhode Island",12/23/1863,Hartford,Stafford,37,Farmer,Married,Mulatto,,,,false,false,,2,6,
Watson,Henry,,29,E.,Georgia,12/18/1863,Hartford,Suffield,39,Laborer,Married,Black,,,,false,false,,2,6,
Watson,Horace,,29,E.,"Harrison, New York",12/19/1863,Bridgeport,,44,Laborer,Married,Black,,,,true,false,,2,6,
Watson,John,J.,29,B.,"Ridgefield, Connecticut",11/27/1863,Bridgeport,,21,Laborer,,Black,,,,false,false,,2,6,
Watson,John,S.,29,K.,New York,1/5/1864,Bridgeport,,29,Waiter,Married,Black,,,,false,false,,2,6,
Watson,Richard,,29,F.,"Providence, Rhode Island",12/22/1863,Hartford,Enfield,22,Waiter,Unmarried,Black,,,,false,false,,2,6,
Watson,Richard,,29,,New York,12/21/1863,New Haven,,23,Farmer,,Black,,,,false,false,,2,6,
Watson,Thomas,,31,K.,West Indies,12/20/1864,Hartford,,20,Laborer,,,,,,false,true,Norman Thrall of South Windsor,2,6,
Weaver,William,,29,,North Carolina,8/23/1864,Norwich,,26,Laborer,,Colored,,,,false,true,Edwin E. Clark of Chaplin,2,6,
Webb,William,R.,29,F.,"Hartford, Connecticut",12/22/1863,Hartford,,29,Laborer,Married,Black,,,,true,false,,2,6,
Webster,Charles,,29,H.,"Eastford, Connecticut",1/4/1864,Norwich,,22,Farmer,,Colored,,,,true,false,,2,6,
Webster,Daniel,,29,K.,"Harrisburg, Pennsylvania",12/28/1863,Hartford,Suffield,31,Boatman,Married,Black,,,,false,false,,2,6,
Webster,William,H.,29,H.,"Boone County, Kentucky",12/26/1863,New Haven,Old Saybrook,34,Farmer,,Black,,,,false,false,,2,6,
Weeden,Charles,E.,29,E.,"New Haven, Connecticut",12/21/1863,New Haven,New Haven,20,Laborer,,Yellow,,,,true,false,,2,6,
Wells,John,,30,,"Hartford, Connecticut",1/14/1864,Hartford,Hartford,27,Farmer,Unmarried,Black,,,,true,false,,2,6,
Wesley,William,W.,30,C.,"Newtown, Connecticut",1/19/1864,Bridgeport,,18,Laborer,Single,Black,,,,true,false,,2,6,
West,Charles,,29,,Virginia,9/3/1864,Bridgeport,,23,Laborer,Single,Black,,,,false,false,,2,6,
West,Henry,,29,B.,"Fairfax, Virginia",12/2/1863,Norwich,,38,Coachman,,Colored,,,,false,false,,2,6,
West,Robert,,29,,Virginia,8/11/1864,Bridgeport,,27,Servant,Single,Black,,,,false,false,,2,6,
Weston,John,L.,29,B.,"Woodbury, Connecticut",11/27/1863,Bridgeport,,28,Laborer,,Black,,,,true,false,,2,6,
Weston,John,,30,C.,"Derby, Connecticut",12/29/1863,Hartford,East Granby,24,Farmer,Married,Colored,,,,true,false,,2,6,
Wethington,Abram,,29,F.,Canada,4/8/1864,Bridgeport,,40,Cook,Single,Black,,,,true,false,,2,6,
Wheeler,Almon,L.,29,,"Sharon, Connecticut",11/21/1863,Sharon,,18,Laborer,,Dark,,,,true,false,,2,6,
Wheeler,Thomas,,29,,Pennsylvania,12/21/1863,New Haven,Southbury,44,Farmer,,Black,,,,false,false,,2,6,
Wheeler,Thomas,,30,D.,Virginia,2/9/1864,Hartford,Stafford,22,Engineer,Unmarried,Black,,,,true,false,,2,6,
Whipper,William,J.,30,,Pennsylvania,3/8/1864,New Haven,,29,Lumberman,Married,Black,,,,true,false,,2,6,
Whipple,George,,29,K.,"Sussex County, Delaware",1/7/1864,New Haven,,27,Farmer,,Black,,,,false,false,,2,6,
White,Albert,D.,29,K.,"Alexandria, Virginia",1/2/1864,New Haven,,20,Butcher,,Dark,,,,true,false,,2,6,
White,Bostone,,29,I.,"Stratford, Connecticut",1/4/1864,Bridgeport,,30,Farmer,Married,Black,,,,true,false,,2,6,
White,Charles,,29,,"Long Island, New York",10/7/1864,Hartford,,19,Farmer,,Black,,,,false,true,William W. Hunter of Connecticut,2,6,
White,Henry,L.,29,B.,"Simsbury, Connecticut",12/7/1863,Bridgeport,,38,Farmer,,Black,,,,true,false,,2,6,
White,Henry,,30,B.,"Jefferson County, Kentucky",3/28/1864,New Haven,Chatham,30,Farmer,,Black,,,,false,false,,2,6,
White,Isaac,,30,B.,"Philadelphia, Pennsylvania",1/6/1864,New Haven,,26,Laborer,,Dark,,,,false,false,,2,6,
White,Joseph,,30,B.,Tennessee,2/16/1864,Norwich,,18,Farmer,,Colored,,,,false,false,,2,6,
White,Lewis,,30,D.,"Portsmouth, Virginia",2/4/1864,New Haven,Portland,21,Cook,,Black,,,,false,false,,2,6,
Whitfield,James,L.,29,A.,"Cleveland, Ohio",11/24/1863,New Haven,,21,Daguerrman,,Black,,,,true,false,,2,6,
Whitney,James,,30,B.,"Litchfield, Connecticut",12/24/1863,Bridgeport,,21,Laborer,Single,Black,,,,false,false,,2,6,
Wilcox,Charles,,29,,"Petersburgh, Virginia",9/5/1864,Hartford,Farmington,35,Cook,Married,Black,,,,false,false,,2,6,
Willet,Aaron,,29,,"Philadelphia, Pennsylvania",12/31/1863,New Haven,Bristol,42,Laborer,,Black,,,,false,false,,2,6,
Williams,Albert,,29,K.,"Dover, Delaware",1/8/1864,Norwich,,21,Laborer,,Colored,,,,false,false,,2,6,
Williams,Alexander,,29,I.,"Gettysburg, Pennsylvania",12/31/1863,Norwich,,18,Farmer,,Colored,,,,true,false,,2,6,
Williams,Amos,,30,D.,Maryland,1/27/1864,Bridgeport,,24,Laborer,Married,Black,,,,false,false,,2,6,
Williams,Charles,,30,,"Philadelphia, Pennsylvania",3/9/1864,New Haven,Old Saybrook,22,Sailor,Single,Black,,,,false,false,,2,6,
Williams,Charles,,29,F.,"Philadelphia, Pennsylvania",12/22/1863,New Haven,,24,Laborer,,Black,,,,true,false,,2,6,
Williams,Charles,,29,,"Philadelphia, Pennsylvania",12/19/1863,Hartford,Suffield,18,Farmer,Unmarried,Black,,,,true,false,,2,6,
Williams,Dennis,W.,29,E.,"Frederick, Maryland",12/22/1863,Norwich,,28,Laborer,,Colored,,,,false,false,,2,6,
Williams,Elijah,,29,I.,"Elkton, Maryland",1/2/1864,Hartford,Manchester,22,Farmer,Single,Black,,,,false,false,,2,6,
Williams,George,,29,H.,"Stratford, Connecticut",12/30/1863,Bridgeport,,38,Farmer,Married,Black,,,,false,false,,2,6,
Williams,George,,30,C.,Maryland,1/19/1864,Hartford,,35,Farmer,Married,Black,,,,false,false,,2,6,
Williams,George,W.,29,,"Frederick, Maryland",12/10/1863,Norwich,,21,Farmer,,Colored,,,,false,false,,2,6,
Williams,Henry,,29,B.,"Bergen, New Jersey",12/10/1863,New Haven,,35,Farmer,,Black,,,,false,false,,2,6,
Williams,Henry,,30,H.,Virginia,12/31/1863,New Haven,,42,Farmer,,Black,,,,false,false,,2,6,
Williams,Henry,,29,,Virginia,8/17/1864,Hartford,,22,Farmer,,Black,,,,false,true,Gardner Hall Jr. of Willington,2,6,
Henry,H.,Williams,29,E.,"Canton, Connecticut",12/8/1863,Hartford,,20,Farmer,,Black,,,,true,false,,2,6,
Williams,Jackson,,29,,Virginia,7/22/1864,Hartford,,30,Laborer,,Black,,,,false,true,George Smith of Hartford,2,6,
Williams,Jacob,,30,A.,Canada,2/23/1864,Hartford,Hartford,34,Farmer,Unmarried,Dark,,,,false,false,,2,6,
Williams,James,,29,,"New Providence, West Indies",11/28/1864,New Haven,,21,Seaman,Single,Black,,,,true,false,,2,6,
Williams,James,A.,29,K.,"Madison, New York",1/2/1864,Hartford,Vernon,24,,Unmarried,Black,,,,true,false,,2,6,
Williams,James,A.,29,K.,"Litchfield, Connecticut",12/30/1863,New Haven,,25,Farmer,,Black,,,,true,false,,2,6,
Williams,John,,29,B.,"Harrisburg, Pennsylvania",12/10/1863,Norwich,,19,Waiter,,Colored,,,,false,false,,2,6,
Williams,John,,29,,"Clark County, Virginia",1/4/1864,New London,Norwich,18,Waiter,,Black,,,,false,false,,2,6,
Williams,John,,31,K.,Virginia,12/15/1864,New Haven,,25,Seaman,,Black,,,,false,true,George Stannard Jr. of Westbrook,2,6,
Williams,John,A.,29,K.,"Bridgewater, Massachusetts",12/26/1863,Hartford,Enfield,41,Seaman,,Black,,,,false,false,,2,6,
Williams,John,L.,29,K.,"East Haddam, Connecticut",12/30/1863,Bridgeport,,25,Sailor,Married,Black,,,,false,false,,2,6,
Williams,John,H.,30,C.,"Reading, Pennsylvania",1/22/1864,Norwich,,25,Farmer,,Colored,,,,false,false,,2,6,
Williams,John,W.,29,B.,"Delaware County, Delaware",1/5/1864,New Haven,Hamden,35,Laborer,,Black,,,,false,false,,2,6,
Williams,Joseph,,30,C.,"Kent, Delaware",1/27/1864,Norwich,,28,Laborer,,Colored,,,,false,false,,2,6,
Williams,Kinney,,30,C.,"Washington, North Carolina",1/14/1864,New London,Windham,18,Farmer,,Dark,,,,true,false,,2,6,
Williams,Lafayette,S.,29,E.,"UnionVale, New York",12/22/1863,Bridgeport,,30,Laborer,Married,Black,,,,false,false,,2,6,
Williams,Lewis,H.,29,I.,"New Castle County, Delaware",1/5/1864,New Haven,Hamden,29,Farmer,,Black,,,,true,false,,2,6,
Williams,Moses,,29,,"Orange, Connecticut",11/24/1863,New Haven,New Haven,20,Farmer,,Black,,,,false,false,,2,6,
Williams,Orrin,J.,29,K.,"Hartford, Connecticut",12/22/1863,New Haven,Madison,18,Photographer,,Black,,,,true,false,,2,6,
Williams,Perry,,29,K.,"Port Penn, Delaware",1/7/1864,New Haven,Canaan,34,Farmer,,Black,,,,false,false,,2,6,
Williams,Randolph,,29,H.,"Frederick County, Maryland",12/28/1863,Bridgeport,,24,Farmer,Married,Black,,,,false,false,,2,6,
Williams,Robert,,29,,"Washington, D.C.",12/15/1864,New Haven,Middletown,20,Coachman,Single,Black,,,,true,false,,2,6,
Wheeler,Robert,,29,,Connecticut,12/1/1864,Hartford,Enfield,18,Farmer,Unmarried,Black,,,,true,false,,2,6,
Williams,Thomas,,29,,Virginia,9/1/1864,Norwich,,18,Laborer,,Colored,,,,false,true,Isaac Pettis of Pomfret,2,6,
Williams,Thomas,,30,D.,"Grainger County, Tennessee",2/10/1864,New Haven,Orange,21,Farmer,,Black,,,,false,false,,2,6,
Williams,Thomas,,29,K.,Maryland,1/4/1864,New Haven,Meriden,29,Farmer,,Black,,,,false,false,,2,6,
Williams,William,,29,C.,Maryland,12/14/1863,New Haven,Orange,23,Laborer,,Black,,,,false,false,,2,6,
Williams,William,,29,B.,"Middletown, Connecticut",12/3/1863,Hartford,Hartford,29,Waiter,Unmarried,Black,,,,true,false,,2,6,
Williams,William,A.,29,C.,"Hartford, Connecticut",12/7/1863,Hartford,Hartford,21,Hostler,Unmarried,Black,,,,true,false,,2,6,
Williams,Wilson,,29,,"Lewiston, Pennsylvania",1/7/1864,New Haven,Durham,30,Farmer,,Black,,,,true,false,,2,6,
Willis,Charles,,30,F.,"Freehold, New Jersey",3/9/1864,Hartford,Hartford,33,Farmer,Married,Black,,,,false,false,,2,6,
Willis,Barry,,30,B.,"Newton County, Mississippi",3/29/1864,Hartford,Hartford,19,Farmer,Unmarried,Black,,,,false,false,,2,6,
Willis,Elijah,,30,B.,"Monroe County, Georgia",3/28/1864,New Haven,Chester,18,Farmer,,Black,,,,false,false,,2,6,
Wilson,George,,29,,Canada,11/7/1864,Hartford,Canton,22,Cook,Unmarried,Black,,,,false,false,,2,6,
Wilson,George,,30,B.,"New York, New York",1/13/1864,Hartford,Hartford,24,Barber,Unmarried,Black,,,,true,false,,2,6,
Wilson,Isaac,,30,C.,"Delaware County, Pennsylvania",2/18/1864,Norwich,,19,Farmer,,Colored,,,,false,false,,2,6,
Wilson,Isaac,,29,E.,"Seymour, Connecticut",12/21/1863,New Haven,,35,Teamster,,Black,,,,false,false,,2,6,
Wilson,James,,30,C.,"Philadelphia, Pennsylvania",1/27/1864,Norwich,,44,Seaman,,Colored,,,,true,false,,2,6,
Wilson,James,,31,K.,Kentucky,12/25/1864,Hartford,,26,Farmer,,Black,,,,false,true,Frederick Morton of Rocky Hill,2,6,
Wilson,John,,29,,South Carolina,11/19/1864,Hartford,Union,23,Laborer,Married,Black,,,,false,false,,2,6,
Wilson,John,,29,,Tennessee,11/29/1864,Hartford,West Hartford,22,Farmer,Unmarried,Black,,,,false,false,,2,6,
Wilson,John,,30,,Bermuda,3/9/1864,New Haven,,27,Sail Maker,Married,Black,,,,false,false,,2,6,
Wilson,Martin,,30,B.,"Smithfield, Virginia",1/11/1864,Hartford,Hartford,23,Laborer,Single,Black,,,,false,false,,2,6,
Wilson,Robert,,29,H.,"East Chester, New York",12/30/1863,Bridgeport,,21,Laborer,Married,Black,,,,false,false,,2,6,
Wilson,William,,29,B.,"Baltimore, Connecticut",12/2/1863,Norwich,,20,Seaman,,Colored,,,,false,false,,2,6,
Wilson,William,M.,29,,New York,9/27/1864,Hartford,New Britain,19,Saloon Keeper,Unmarried,Dark,,,,true,false,,2,6,
Wilson,Wyatt,,29,,Virginia,9/2/1864,Hartford,Glastonbury,21,Waiter,Unmarried,Black,,,,false,false,,2,6,
Windbush,Erwin,,29,,Canada,11/17/1864,Bridgeport,,21,Farmer,,Black,,,,false,true,James S. Cole of Easton,2,6,
Wolf,Henry,,29,C.,Maryland,12/14/1863,New Haven,Guilford,40,White Washer,,Black,,,,false,false,,2,6,Wolfe
Wooby,William,,29,I.,"Sodus, New York",1/2/1864,Hartford,Vernon,22,Farmer,Unmarried,Black,,,,false,false,,2,6,
Wooby,Porter,,29,I.,"Clyde, New York",1/2/1864,Hartford,Vernon,19,Farmer,Unmarried,Black,,,,true,false,,2,6,
Wood,Henry,,29,C.,New Jersey,12/9/1863,Norwich,,21,Farmer,,Colored,,,,false,false,,2,6,
Wood,Nathaniel,,30,C.,"Galesburg, Illinois",1/26/1864,New Haven,New Haven,19,Teamster,,Black,,,,false,false,,2,6,
Wood,Tilghman,S.,30,C.,"York, Pennsylvania",1/15/1864,New Haven,New Haven,25,Barber,,Yellow,,,,true,false,,2,6,
Woodard,Logan,W.,30,,"Cincinnati, Ohio",4/5/1864,Bridgeport,,27,Farmer,Single,Black,,,,false,false,,2,6,
Woods,Andrew,,30,,"Crawford County, Ohio",4/1/1864,New Haven,New Haven,17,Musician,Single,Black,,,,false,false,,2,6,
Woods,Isaac,R.,29,,Virginia,7/23/1863,Hartford,,40,Farmer,,Black,,,,false,true,Horatio B. Weaver  of Hartford,2,6,
Woods,John,,29,,"New York, New York",7/25/1864,New Haven,East Haven,25,Hostler,,Black,,,,true,false,,2,6,
Woodston,Jesse,,30,C.,"Warrenton, Virginia",1/7/1864,New Haven,Groton,18,Laborer,,Black,,,,false,false,,2,6,
Wooster,Edmund,C.,29,B.,"South Canaan, Connecticut",12/7/1863,Bridgeport,,38,Farmer,Married,Black,,,,true,false,,2,6,
Wooster,James,,29,K.,"Salisbury, Connecticut",1/9/1864,Hartford,Mansfield,27,Farmer,Married,Black,,,,false,false,,2,6,
Worts,John,H.,29,,"Kingston, New York",1/2/1864,Hartford,East Windsor,25,Barber,Married,Black,,,,false,false,,2,6,
Wormsley,Thomas,,29,F.,"Newark, New Jersey",2/23/1864,New London,Union,18,Laborer,Single,Dark,,,,false,false,,2,6,
Wright,Caleb,,30,D.,"Queen Anne County, Maryland",1/30/1864,New London,Hartford,43,Cook,Married,Dark,,,,false,false,,2,6,
Wright,Carter,,29,K.,"New Orleans, Louisiana",1/5/1864,New Haven,New Haven,30,Waiter,,Black,,,,true,false,,2,6,
Wright,Frederick,,29,I.,"Newark, Delaware",1/5/1864,New Haven,East Haddam,28,Laborer,,Black,,,,false,false,,2,6,
Wright,George,,29,I.,"Kent County, Maryland",12/31/1863,New Haven,Torrington,29,Laborer,,Black,,,,false,false,,2,6,
Wright,James,,30,K.,"Chestertown, Maryland",3/5/1864,New Haven,Orange,28,Waiter,,Black,,,,false,false,,2,6,
Wright,Richard,,30,I.,Delaware,3/4/1864,Hartford,South Windsor,31,Farmer,Unmarried,Black,,,,false,false,,2,6,
Wright,Samuel,,29,C.,"Kent County, Delaware",2/18/1864,Norwich,,26,Farmer,,Colored,,,,false,false,,2,6,
Wright,Samuel,,29,F.,"Hackensack, New Jersey",12/22/1863,Bridgeport,,21,Hostler,Single,Black,,,,false,false,,2,6,
Yates,James,,30,D.,"Port Chester, New York",2/8/1864,Bridgeport,,34,Laborer,Single,Black,,,,true,false,,2,6,
Yerger,Henry,,30,,Maryland,3/30/1864,Hartford,Enfield,18,Cook,Unmarried,Black,,,,true,false,,2,6,
Young,George,A.,29,G.,"Christiana, Delaware",1/7/1864,New Haven,Durham,24,Farmer,,Black,,,,true,false,,2,6,
Young,Jacob,,29,H.,"Baltimore, Maryland",12/28/1863,New Haven,New Haven,18,Laborer,,Black,,,,true,false,,2,6,
Young,James,,30,K.,"Alexandria, Virginia",3/5/1864,New Haven,Orange,33,Farmer,,Black,,,,false,false,,2,6,
Yuhler,John,A.,29,C.,"Reading, Pennsylvania",12/10/1863,Hartford,Hartford,44,Farmer,Married,Black,,,,true,false,,2,6,
Carter,Johnson,,29,I.,"Philadelphia, Pennsylvania",1/2/1864,Hartford,Manchester,25,Seaman,Single,Black,,,,false,false,,2,3,
Carter,William,,30,,"Clark County, Virginia",4/8/1864,New Haven,Clinton,21,Boatman,Married,Black,,,,true,false,,2,3,
Cassell,Joseph,,29,A.,"Baltimore, Maryland",3/23/1863,New Haven,New Haven,38,Janitor,,Yellow,,,,true,false,,2,3,
Castin,Chauncey,C.,29,F.,"New Castle, New York",12/17/1863,Hartford,,22,Farmer,Unmarried,Black,,,,false,false,,1,3,
Castin,Isaac,,29,F.,"New Castle, New York",12/17/1863,Bridgeport,,21,Laborer,Single,Black,,,,false,false,,1,3,
Ceaser,George,H.,29,C.,"Kinder Hook, New York",12/7/1863,Hartford,,33,Farmer,,Black,,,,true,false,,1,3,
Jackson,James,,29,G.,"Nassua, Massachusetts",1/4/1864,New Haven,,38,Laborer,,Black,,,,false,false,,1,9,
Jenkins,Edward,,29,C.,North Carolina,11/23/1863,Hartford,Hartford,25,Laborer,Unmarried,Black,,,,false,false,,1,9,
Phillips,Francis,,29,,Canada,9/2/1864,Hartford,,28,Laborer,,Black,,,,true,true,William Eldridge of Willington,2,2,
Williams,Henry,H.,29,E.,"Canton, Connecticut",12/8/1863,Hartford,Avon,20,Farmer,Unmarried,Black,,,,true,false,,2,6,
Bouton,William,W.,29,,Norwalk,8/15/1862,Ridgefield,Ridgefield,34,Hostler,Married,Fair,,,,true,false,,180A,,"Regiment unknown, may not be 29th soldier"
Brawl,Philip,,29,,Ireland,8/13/1862,Bridgeport,Bridgeport,26,Farmer,Married,light,,,,false,false,,180A,,"Regiment unknown, may not be 29th soldier"
Brown,Charles,,29,D,Maryland,12/10/1863,New Haven,Cheshire,--,Farmer,,Black,,,,false,false,,180A,,
Brassil,William,,29,,New Haven,7/28/1862,Hartford,Hartford,18,Plumber,Single,light,,,,true,false,,180A,,"Regiment unknown, may not be 29th soldier"
Brown,Cyrus,,29,D,Philadelphia,1/5/1864,Norwich,,19,Farmer,,Black,,,,false,false,,180A,,
Brown,George,,29,D,"Winchester, Virginia",12/4/1863,Bridgeport,,34,Laborer,Married,Black,,,,false,false,,180A,,
Butler,Henry,,29,D,"Westchester, New York",12/15/1863,Bridgeport,,27,Farmer,Married,Black,,,,false,false,,180A,,
Butler,Thomas,,29,D,New York,12/16/1863,New Haven,Clinton,40,Farmer,,Black,,,,false,false,,180A,,
Cole,William,,29,D,"Georgetown, DC",12/15/1863,Norwich,,30,Farmer,,Colored,,,,false,false,,180A,,
Colwell,James,,29,D,"Wilmington, Delaware",1/5/1864,New Haven,East Haddam,30,Laborer,,Black,,,,false,false,,180A,,
Cominger,Andrew,,29,D,"Burkeley County, Virginia",12/16/1862,Norwich,,28,Farmer,,Colored,,,,false,false,,180A,,
Crawford,Hiram,,29,D,"Adams County, Pennsylvania",12/16/1863,Norwich,,45,Farmer,,Colored,,,,false,false,,180A,,
Darling,George,,29,D,Sheffield Massachusetts,1/2/1864,Bridgeport,,31,Gardener,Married,Black,,,,false,false,,180A,,
Dyer,Joshua A.,,29,D,"Lisbon, Connecticut",12/31/1863,Norwich,,42,Blacksmith,,Colored,,,,true,false,,180A,,
Elder,William,,29,D,Sheffield Massachusetts,12/11/1863,Bridgeport,,28,Sailor,Married,Black,,,,true,false,,180A,,
Francis,Samuel,,29,D,"West Chester, New York",12/16/1863,Norwich,,35,Farmer,,Colored,,,,true,false,,180A,,
Freeman,Azariah,S.,29,D,Sheffield Massachusetts,12/16/1863,Norwich,,23,Shoemaker,,Colored,,,,true,false,,180A,,
Garrison,William,,29,D,Middletown,2/25/1864,Norwich,Middletown,22,Waiter,,Yellow,,,,false,false,,180A,,
Gaunt,Henry,,29,D,Virginia,12/10/1863,Norwich,,44,Hostler,,Colored,,,,false,false,,180A,,
George,Isaac,P.,29,D,"Salem, New Jersey",12/15/1863,Norwich,,18,Farmer,,Colored,,,,false,false,,180A,,
Gardner,William,,29,D,"Burlington, Vermont",12/1/1865,Hartford,,23,Farmer,,Black,,,,false,false,,180A,,Gardiner
Green,William,H.H.,29,D,"Westborough, Connecticut",12/16/1863,Norwich,,19,Shoemaker,,Colored,,,,false,false,,180A,,
Gross,John,W.,29,D,"Port Penn, Delaware",1/4/1864,New Haven,Hamden,22,Sailor,,Black,,,,false,false,,180A,,
Halsted,Joseph,,29,D,"Peekskill, New York",12/15/1863,New Haven,Killingworth,19,Laborer,,Black,,,,true,false,,180A,,
Holden,Leverett,,29,D,Vernon,12/15/1863,New Haven,Avon,38,Farmer,,Black,,,,false,false,,180A,,
Holmes,Hudson,,29,D,"Newtown, New Jersey",12/16/1863,Hartford,,22,Hostler,Married,Black,,,,false,false,,180A,,
Hill,Isaac J.,,29,D,"Union County, Pennsylvania",1/6/1864,Norwich,,35,Minister,,Colored,,,,true,false,,180A,,
Jackson,Alexander,,29,D,"Long Island, New York",12/22/1863,Norwich,,18,Farmer,,Colored,,,,false,false,,180A,,
Jackson,Henry,C.,29,D,"Abington, Connecticut",12/16/1863,Norwich,,31,Farmer,,Colored,,,,false,false,,180A,,
Jackson,John,,29,D,"Peekskill, New York",12/15/1863,New Haven,Killingwoth,20,Laborer,,Black,,,,true,false,,180A,,
Jackson,William,,29,D,Virginia,1/04/1864,New Haven,New Haven,19,Farmer,,Black,,,,false,false,,180A,,
Jackson,Thomas,,29,D,New Jersey,12/16/1863,Bridgeport,,27,Laborer,Married,Black,,,,false,false,,180A,,
Johnson,Samuel,J.,29,D,Maryland,12/16/1863,New Haven,Clinton,21,Farmer,,Black,,,,false,false,,180A,,
Johnson,Henry,,29,D,Virginia,12/16/1863,Bridgeport,,39,Laborer,Single,Black,,,,false,false,,180A,,
Johnson,Henry,,29,D,"Albany, New York",12/15/1863,Bridgeport,,22,Mechanic,Single,Black,,,,true,false,,180A,,
Jones,John,,29,D,"Richmond, Virginia",12/11/1863,Bridgeport,,26,Tailor,Married,Black,,,,false,false,,180A,,
Lewis,Emon,,29,D,Rhode Island,12/11/1863,Norwich,,43,Shoemaker,,Colored,,,,true,false,,180A,,Givin name may be Emor
Lewis,William,J.,29,D,East Hartford,12/16/1863,Hartford,,42,Operative,Married,Black,,,,true,false,,180A,,
Malone,Albert,,29,D,Hampton,2/25/1864,Norwich,,19,Farmer,,Colored,,,,false,false,,180A,,
McFarland,Joseph,,29,D,Bermuda,12/12/1863,Hartford,,25,Sailor,unmarried,Black,,,,false,false,,180A,,
Miller,Jefferson,,29,D,"Burlington, New Jersey",12/15/1863,Norwich,,35,Farmer,,Colored,,,,false,false,,180A,,
Moose,Samuel,,29,D,"Patterson, New Jersey",12/16/1863,Bridgeport,,20,Laborer,Single,Black,,,,false,false,,180A,,
Morris,Shadwick,,29,D,Delaware,12/16/1863,New Haven,Fairfield,27,Morroco finisher,,Black,,,,true,false,,180A,,
Murray,William,H.,29,D,Maryland,12/15/1863,New Haven,,28,Tinker,,Black,,,,false,false,,180A,,
Nichols,Michael,B.,29,D,Easton,12/15/1863,Bridgeport,,18,Laborer,Single,Black,,,,true,false,,180A,,
Pierson,James,,29,D,"Patterson, New Jersey",1/11/1863,New Haven,,35,Farmer,Married,Black,,,,false,false,,180A,,
Pell,John,H.,29,D,"East Chester, New York",12/15/1863,Bridgeport,,21,Farmer,Single,Black,,,,false,false,,180A,,
Peters,Leverett,,29,D,Hebron,1/5/1864,Hartford,,42,Farmer,Married,Black,,,,true,false,,180A,,
Peters,George,E.,29,D,Hartford,12/15/1863,Hartford,,19,Farmer,Single,Black,,,,true,false,,180A,,
Purdy,John,,29,D,New Haven,12/16/1863,New Haven,Wtertown,40,Farmer,Married,Black,,,,false,false,,180A,,
Ransall,Oscar,,29,,Virginia,12/16/1863,Norwich,,21,Farmer,,Colored,,,,true,false,,180A,,
Smith,William,Henry,29,D,"Fredericktown, Maryland",12/16/1863,Norwich,,38,Laborer,,Colored,,,,false,false,,180A,,
